customer_id,name,email,age,gender,annual_income,total_purchases,avg_purchase_value,days_since_last_purchase,customer_satisfaction,churn
9b570ba9-2179-4abe-bb9b-5cf38b224b7d,Courtney Mora,bellrobert@example.net,62,Male,42064,8,96.13,2,1,1
3ea9a319-897f-4eb4-abc9-d572c3140d16,Madeline Hines,mmontgomery@example.net,30,Female,61913,8,163.2,52,3,0
5d701195-6756-4582-ba28-acdbcd279ac7,Tina Fowler,cynthia99@example.com,45,Female,31185,12,45.45,16,5,0
21017b3d-4ca9-404c-b439-4be9eb78386c,Aaron Ramirez,debbie06@example.com,37,Male,54403,11,43.46,27,1,1
df6c0b56-3159-4653-9499-69a7ebb897a0,Katherine Ward,tlewis@example.org,45,Male,29651,12,135.82,2,1,0
e9a4d3b3-90d3-4f7b-b43f-e41ff5d8abcd,Jacqueline Crosby,trivera@example.org,25,Female,56996,12,55.49,12,1,0
3016fe2b-f1c1-4bf1-9ce3-fcb74ab47e0b,Brandi Melendez,matthew20@example.net,58,Male,49465,8,37.57,2,3,1
3f66d84e-4c84-4365-aa6a-3fc7b2440267,Stephanie Flores,patrick02@example.org,56,Female,25773,15,50.03,97,1,1
9ea31308-ef82-48e5-8bda-2c8ff8d355a3,Norman Fry,kmiller@example.com,18,Male,67471,5,186.27,49,4,1
3fbaee04-66b7-4d6c-8d16-6dfb7b1e04b5,Justin Parks,wagnerpatrick@example.org,20,Male,38981,12,167.86,18,1,0
c57b67aa-fe33-4ced-a95f-1c5be29a3cf1,David Scott,bjames@example.net,30,Female,37846,5,83.73,7,5,1
7042fc26-82b7-434d-a787-8700658b1cec,Bill Williams,bowershunter@example.net,45,Male,53008,12,138.05,81,2,0
9465f30a-23a7-4c26-b2f1-a4c810b942ae,Meagan Clark,deckersara@example.org,42,Female,67229,7,116.71,12,5,0
f4862bc8-55f6-4caa-90e5-6696fc8c3cac,Elizabeth Cox,leeandrew@example.net,50,Male,34762,10,141.88,5,3,0
8e2cc854-d8bc-4125-b402-b24aa1793ffc,Patrick Macdonald Jr.,amyalexander@example.org,55,Female,50925,10,142.88,24,1,0
bef48ac2-e0dd-4753-a070-33c9ea61ea7d,Rebecca Gray,osbornjeanne@example.org,23,Female,56432,10,133.17,86,1,0
29c97e60-5905-4cce-9628-e78feb648d28,Ashley Rivas,mike66@example.net,61,Male,60396,11,67.9,0,4,0
1e35060f-ffce-427e-80aa-c69d142fe5be,Julie Madden,krivera@example.org,62,Female,52646,7,27.02,8,1,0
6e39bc86-3813-49e8-b5f8-1af5760711f7,Donald Payne,james95@example.com,49,Male,44494,8,102.0,83,5,0
adc79061-8857-46ec-a30e-34e7098b5ad5,Brian Frank,ginapowers@example.net,62,Male,37586,9,180.38,5,3,1
79b21c90-db0b-4935-b75c-9ffce5e33ddf,Marcus Esparza,perkinsshannon@example.com,64,Male,51292,11,122.51,3,2,0
66c1c80d-ae36-424d-8b02-8c4c02c5786f,Lauren Herrera,wilsonkaren@example.org,38,Female,33917,8,169.83,25,1,0
ec3f473a-78a3-4a4a-8181-66974d6fab3d,Javier Cooper,icastro@example.net,33,Female,6179,9,198.49,59,2,0
ffade0b1-2660-4516-b9a2-c2cdbf215720,Janice Martinez,fbaker@example.net,38,Male,56548,12,49.45,19,1,0
418b8f4d-9ff9-473f-9a9c-882837268f2c,Kathleen Moore,rachaelfoster@example.net,28,Male,63559,6,144.52,156,3,0
ea794e2e-30e7-45b6-b7d4-6b71b3607983,Christian Greene,xswanson@example.net,54,Female,14556,6,141.37,34,5,0
caeb9c47-d269-4fbf-b40f-779162b4445c,Michael Gallegos,tweber@example.com,53,Male,34854,12,196.39,2,3,0
390a3f95-972a-46fa-a804-a3d92e2fe87d,Joshua Martin,lucascarolyn@example.com,52,Male,59287,10,197.41,148,2,1
e85bd873-2c7b-47d8-a159-17afd8ea952d,Joseph Blake,anthony69@example.org,36,Female,80862,11,143.6,15,1,0
6d3107d5-11e6-4956-90f5-85a1e9a9a258,Scott Patrick,amejia@example.net,37,Male,50311,9,63.85,10,2,0
59987c39-4912-4643-8883-edf797ce7048,Douglas Mendoza,williamspatrick@example.com,35,Female,39079,14,163.74,24,5,0
d782ae84-c2e1-435f-a0d9-b3e2e4899e2b,Mrs. Nicole King,brittanystewart@example.org,64,Male,47256,5,39.27,10,3,0
3eca15ae-714a-440d-a96d-945fe71e83d3,Bryan Thomas,aaronlopez@example.org,58,Female,70623,11,160.53,2,2,0
91c10374-9862-465b-a6e0-c5b4b57f0e41,Cole Ellis,fosterjoyce@example.com,31,Male,40310,5,183.84,0,2,0
f45bd3f6-50a8-4e6a-8cad-caec23516946,Teresa Bell,timothyharris@example.net,32,Male,38012,5,88.91,17,5,0
ee15e1db-eba8-49e0-b003-004359202673,Mrs. Ashley Duncan,joshua66@example.com,48,Female,42758,10,133.51,54,1,1
d951cc45-5a3b-4d07-9973-d3ba60adb41f,Amanda Smith,martinezhaley@example.org,18,Male,35700,11,97.43,25,2,1
f5c72c99-7984-4db7-92e3-d84a6b5ed616,Ashley Hill,lisacarter@example.net,20,Female,51840,12,98.8,214,5,0
48228aae-5207-49fd-815e-e612560e5a12,Julie Garcia,umorris@example.org,33,Male,74370,8,75.87,10,1,1
e3dd9386-e0f5-49f1-9845-97416218925a,Linda Brown,englishpaula@example.org,40,Female,54846,11,157.18,9,1,0
33f51cf4-fded-4a5a-a99e-c4cd42335e1c,Ryan Lee,william61@example.net,28,Female,46214,9,188.51,5,3,1
f06b4bc5-e20a-440a-a933-33058d7e6bc5,Amy Patterson,coopersandra@example.org,29,Female,45622,10,189.34,5,5,0
69db9a47-349b-446b-aeb7-db089220b4eb,Christy Harris,jennifermiller@example.com,27,Female,26552,12,51.46,10,1,0
96d2a4c1-0936-47a2-9ba2-63f4d7a8ab86,Emily Macias,andersonmichelle@example.org,49,Male,63246,9,177.45,47,3,1
75ddfc79-fb44-4a41-b590-0d4b5335914c,Nicholas Andersen,karina20@example.net,33,Male,48832,12,152.74,70,4,1
3a47c8e5-4bc3-4afc-af13-d83918e05a78,Anthony Perry,bgreen@example.com,25,Female,47292,12,65.51,110,5,1
ca1ebc2a-35d1-4915-a9ff-240370954b15,Vincent Ingram,fcasey@example.net,55,Female,97896,13,32.11,7,4,0
ed86f06a-ec7e-4775-b0f0-f6573cb51fe2,Jacob Jimenez,robertmcclure@example.net,29,Female,54481,7,68.24,63,1,1
c7de8c32-caa2-4140-96c2-2b8ce6baaab3,Edward Olson,tiffany45@example.net,41,Male,38723,9,184.2,11,5,1
55ef9ab9-8330-4802-9e47-fb490e479779,Jason Jones,hernandezjennifer@example.org,45,Male,43604,8,133.97,3,3,0
86ceb65e-e313-4749-bec1-f6ee41926353,Austin Clark,lauren60@example.org,25,Male,67226,6,149.79,61,1,0
4180f9da-0d49-4df9-af6d-b59eb8c5fa9a,Jamie Mccarty,wrightnancy@example.com,45,Male,51699,8,66.29,30,5,0
480aca4c-5326-4059-b3ac-78de1d7a83d7,Heather Simmons,tammyharris@example.org,53,Female,28425,9,149.49,5,5,1
0bb18ed3-f3e6-45fc-a0f7-e5f0491d28fc,Shannon Wilson,phillipanderson@example.org,43,Female,63788,12,25.06,16,4,0
6a7c6a06-7ddd-41d3-8463-06ef3de9612a,Ashley Luna,hsmith@example.com,25,Female,39977,11,87.56,10,1,0
51866133-d582-45a5-998a-e9c26655ac81,Mary Hernandez,nguyenchristine@example.org,45,Male,78099,6,132.82,40,3,0
b26c1779-7e6d-49b2-ad5f-6db1526f1bf5,Ethan Gutierrez,lynchyolanda@example.net,45,Male,66200,11,46.3,18,3,0
4bd2bc81-8579-4b4b-b94e-593ac1027fef,William Williams,emilymcbride@example.org,54,Male,43290,9,168.14,136,1,0
48387bb5-11e6-47f9-8b0d-f15a2230d636,Zachary Ramirez,justin86@example.org,58,Female,69215,6,62.31,1,1,0
0b673a37-789e-4e60-8674-e64958ed6f35,Thomas Barnes,colinespinoza@example.org,53,Female,51017,7,137.41,13,2,1
0cb1473a-f174-482e-91a4-8409b1ac226e,Ian Wilson,klopez@example.com,44,Male,62791,10,92.94,19,4,0
9399bfa9-93e2-4088-a4d4-28ada6f4b101,Richard Johnson,alexis90@example.org,34,Female,57270,14,127.29,20,1,1
9461277b-5632-42e4-a5e9-393c61d69313,Karen Coleman,fwoods@example.com,26,Male,37304,8,39.34,11,1,0
4a1a37af-5ec4-43fa-a4dd-5f9a1d239a97,Jonathan Daniels,brenda33@example.net,50,Male,40346,10,23.04,39,2,0
084d7260-ecf7-4445-8de2-5f692ce8cbb1,Wendy Miller,hughesbonnie@example.org,37,Female,65449,9,183.72,62,2,0
61b2dbc9-8014-435c-a802-4bfd84116a59,Kaitlyn Carr,kevin94@example.net,30,Male,44978,6,68.53,83,5,0
24d5cf91-f609-47fb-ae56-4d4f6ddf2403,Mr. Spencer Schultz,rogerskristen@example.org,45,Female,43945,9,167.54,49,3,0
7e7d1865-953a-4d0f-922e-8fdea47ae0bd,Adrian Harris,bookerkevin@example.net,46,Male,35673,13,199.88,57,4,1
f79275ba-6bd7-4c89-a7ca-4bb866047b79,Robert Jones,copelandkimberly@example.net,30,Female,56353,13,58.06,23,5,0
b015482a-62a3-4443-8967-cc3d9a573545,Michelle Contreras,allen75@example.org,63,Female,80937,10,67.73,52,1,0
8f1026b0-324c-481c-ae62-58f8d5152a3d,Kenneth Hughes,marcus47@example.org,52,Female,33987,13,139.31,10,2,0
dda49ad3-afc7-4e32-9b3a-dc73c4134f33,Kimberly Brooks,jeremiahnichols@example.org,23,Male,50363,6,193.78,15,3,0
000a52dd-1fa4-415e-bbf8-946f4fb7aa08,Cody Bean,wjohnson@example.net,35,Male,71183,19,184.85,11,5,1
99a051ce-8c58-4886-ae16-3875375833ec,Patrick Adams,phenry@example.net,22,Female,48805,12,110.52,18,3,0
f958b671-f58a-4eda-bb24-916410d12280,Deborah Hamilton,buckleywillie@example.org,64,Female,56785,9,163.12,10,2,0
4fc7c4c4-fa52-4928-b669-143c46d38ed7,Ashley Forbes,nellis@example.org,42,Male,34064,12,44.43,97,5,0
f97524fe-1cbb-4f8d-9fbb-f870c039c884,Lori Haynes,nlopez@example.com,19,Male,56424,5,195.94,11,5,0
275d7375-1386-4960-9c18-86da9c5bb4ed,Tammy Phillips,hillwilliam@example.net,27,Male,47192,8,193.58,3,3,0
c2a67fe3-3e9a-49c9-91b0-fa3aa91c6806,Joshua Schaefer,donaldmejia@example.net,47,Female,64785,9,49.47,22,2,0
4d9d808a-7cb2-4886-a2a6-6541c9159b3b,Danielle Sullivan,alexis23@example.org,62,Male,67810,9,73.9,1,1,0
0c3fcc8e-c321-4bb0-a4d8-c40bc284606f,Stephanie Pham,jaime68@example.org,22,Male,88843,9,38.03,3,5,0
d311c1f0-a07b-485d-a3b8-fbd6c03bafbb,Paul Roberts,gilmoremichael@example.org,50,Female,58694,9,68.91,7,1,0
97f14705-fca1-401b-9fac-1492984173b3,Billy Smith,wgonzalez@example.com,18,Male,54886,11,166.87,18,2,1
bfd9d800-0a9b-4ec5-a25e-00db60d78a64,Lindsay Cook,emaldonado@example.com,35,Male,52915,13,88.1,17,5,0
a2407a07-f467-470c-827d-44ddec41d3e5,Kimberly Woods,edward59@example.org,49,Male,44702,13,35.91,48,5,1
add1f7e1-613d-4229-9c3d-a53000343397,Matthew Farmer,browncraig@example.net,64,Female,55077,13,81.6,40,1,1
4be8fbe3-2568-4fda-ba60-bdcdc7621b9a,Derek Villa,hking@example.net,28,Female,45568,10,196.65,16,4,0
68f76238-468a-475c-97f0-5d702bd2df98,Jennifer Cruz,harveyeric@example.net,38,Female,52526,7,133.34,12,1,0
090686dc-4381-4c2d-b303-72f3eadabdda,Stephanie Griffin,debbieaguilar@example.net,43,Female,69763,11,94.91,11,1,0
0853b9d1-3330-4776-ba21-4958ac1b2b6f,Katie Morales,rwallace@example.net,42,Female,34901,4,49.98,44,4,1
14af7555-d3c4-4de4-b1af-2a3eb4693b17,Lisa Fuller,nelsonian@example.org,39,Female,67098,13,197.51,1,2,0
2f05fe06-0cd6-440b-955b-d5b902069787,Brandon Martinez,vanessaperez@example.net,44,Female,69756,7,167.75,0,2,0
dd1e305a-32c4-4d46-b952-78d409692c67,Lauren Ellis,basslinda@example.org,30,Male,48228,4,70.67,47,5,0
aa00b388-11ed-4889-9003-9da3f7bcd158,Austin Hernandez,leah50@example.org,50,Male,18172,6,32.61,19,3,1
a7e51320-a6e7-4544-83a2-8b8a61f9cdd6,Julie Mercer,jessica08@example.com,51,Female,40882,7,30.19,4,3,0
fd25b2f1-096d-46aa-85bc-5bb08240222e,Carrie Weaver,andradedaniel@example.org,58,Male,69454,3,41.67,8,5,0
00f7533b-918f-4cf0-93be-a6c5dbcba48b,Daniel Smith,lindasaunders@example.org,52,Male,49656,10,124.54,80,3,0
79579b0c-667d-4955-8774-646343f2de7b,Eric Taylor,david03@example.com,18,Female,35010,9,187.18,58,1,0
d7e2a364-9742-49ca-8d7d-e9cbee93b2cb,Todd Allen,mcisneros@example.org,38,Male,42428,6,109.41,37,1,0
5ade4cb5-8f36-4cdb-8ddc-6c986197d6da,Paul Ruiz,sarahhancock@example.com,23,Male,62609,4,171.73,19,4,1
b81be364-e521-4432-a147-d5d0e2889a93,Eric Rodriguez PhD,duarteandrew@example.net,45,Male,58201,11,100.26,22,4,1
0dca5683-51f9-4ec2-90be-c30ce7264fc6,Juan Smith,aguirrekristin@example.net,34,Male,46416,14,147.55,110,5,1
9d88ae9e-2cfe-47d2-a33e-c5b52e2aea26,Cathy Johnston,fshepherd@example.net,22,Male,44497,18,151.74,101,5,0
4a03b378-c2c6-497b-9e7b-72f9c1fd0f2e,Timothy Kline,paul92@example.com,48,Female,44123,5,51.31,7,5,0
11529e03-b78d-4e84-a568-4da79868c12c,Robert Moss,kingjeanette@example.org,22,Female,36163,7,85.02,49,1,0
21c880da-b294-4ab2-9e9d-f47b6b71fb28,Katelyn Morgan,williamskathleen@example.net,55,Female,74230,11,134.71,6,3,0
d26da3e0-97e7-4df0-8f3c-ff4a74620c39,Courtney Johnson,donaldalvarez@example.net,20,Male,45165,8,32.73,7,5,0
d3986e4c-e4b5-4164-97de-8e9d90f60a8d,Kaitlyn Nguyen,uperez@example.com,40,Female,68257,6,85.08,33,5,0
6649cb0f-ee6f-4ec4-8757-db43b7cb66b8,Isabel Thomas,xlee@example.com,54,Male,72819,6,116.26,15,1,0
d6b36015-c93c-4456-86d0-c39961e6b070,Michelle Ward,kbrown@example.com,54,Male,64974,7,199.32,80,1,0
94e05ae2-b6e8-4e8c-8c69-698e96cbbe9e,Jeremy Smith,welchkristy@example.org,27,Male,43525,17,105.42,2,1,0
0f4b7f4e-f427-40f2-ac87-b93db63dcfc3,Ronnie Rivera,williamreed@example.net,27,Male,56055,9,166.89,21,3,1
7307087a-dfa4-49aa-b681-4f1f009b82f0,William Sweeney,singhanthony@example.com,36,Female,49637,4,97.77,75,5,0
d202d5cb-580b-4e2d-8f41-89353345053b,Joe Rogers,radams@example.com,34,Female,36444,12,163.35,70,2,1
1e970706-3167-41f9-bd29-aac72ef3d636,Shawn Saunders,davidclark@example.org,38,Male,54865,9,127.17,5,2,1
6075c449-1651-450a-ba01-3fec70eaab2e,Dustin Olson,mary46@example.org,31,Female,32314,9,179.59,13,5,0
eeda1354-f6de-41fa-a0fb-8d421e2fdda9,Victor Wolfe,heather09@example.net,26,Male,67815,8,93.97,28,5,0
f589878b-e06e-4393-bb29-01a60c40f97d,Ashley Wilcox,fisherbreanna@example.com,63,Female,43030,11,128.77,5,5,0
a923536c-353e-4d76-9065-8ecec8d17255,Melissa Lowe,ilong@example.com,18,Female,53017,8,133.4,103,5,1
b2357067-bc23-4bbe-a258-3798d46a3f42,Casey Hill,kelleybrooke@example.net,62,Male,54249,7,95.13,73,3,0
4eb6319a-f450-4739-84e3-ec35385c90d4,Ashley Wells,omoody@example.com,30,Female,46116,12,45.98,5,2,1
0424c2b8-a322-4bce-ab8d-d4bde275c27f,Nancy Anderson,meyersmichael@example.net,21,Male,58800,4,36.84,3,4,0
ca844dd3-cf58-4819-bf53-d12e4d31dfae,James Brown,dberry@example.com,18,Female,42876,8,23.0,2,2,1
34fb06b4-d412-4305-8f01-eb14b3fbffd4,James Henderson,sylviacobb@example.org,57,Male,63069,7,177.24,72,2,1
f7a401cf-d2cb-478c-88eb-8a57b23175fb,Amber Suarez,michellefuller@example.net,49,Male,29810,7,62.57,6,1,0
3f833f5b-1b36-4742-ace8-e96de4a8e6e9,Kenneth Griffith,dustin69@example.org,51,Female,51895,8,58.07,16,5,0
23ba21a0-3203-4fec-b3cb-e4917b9a5094,Daniel Ramos,parksjessica@example.com,45,Female,79083,9,152.49,17,5,0
eb14d670-e2e9-4898-8ce6-e531bada40bc,Scott Duncan,fishermichael@example.org,48,Male,34995,14,77.6,27,5,0
51105aae-c873-4307-ac16-343f08247ce5,Andre Stafford,ibrewer@example.net,25,Female,39833,12,111.09,2,1,0
19cad1f7-6d87-4345-b52e-a578e88771b1,Monica Cardenas,ejordan@example.net,56,Female,57708,9,49.25,7,3,1
0c55fa2f-e126-4b62-9fdf-94605da58120,Kelly Howell,haynessharon@example.net,43,Male,52693,9,192.75,80,3,0
bea64b54-fc9c-4b07-8cde-165e6e372210,James King,cynthia00@example.net,51,Male,55259,12,173.28,71,4,1
910299e8-493e-42c2-9492-26e6f7e303ea,Eduardo Sutton,tammy56@example.org,20,Female,57337,6,175.48,45,3,1
5847cb9c-493c-460d-ab4c-d8b42846f4cc,Amy Morales,analyons@example.org,29,Male,59520,7,93.22,0,3,0
9a09cf6c-3093-47ce-affb-1228a728f8f5,Tanya Frye,edwin98@example.com,18,Male,66645,12,157.23,11,5,1
f5ef5071-6fd1-4b4f-aea3-7fcf154e3e87,Brenda Wells,francis32@example.net,61,Male,56147,9,45.9,29,2,0
f520e77e-0744-4414-8bc7-068401f1b83f,Andrew Rodriguez,curtis07@example.org,22,Female,46381,11,21.55,9,3,1
778f0cc5-ae53-4bde-bf4e-b2d416c23a8f,Dawn Rodriguez,mark45@example.net,47,Female,60088,6,23.6,72,3,0
f4ef4722-ad83-4f99-a33a-788870e6c02c,Leslie Thomas,james61@example.com,47,Male,78498,10,125.59,30,1,0
79b43b7a-3904-4098-932c-e02d92c7e616,Anna Carlson,lgarrett@example.org,34,Female,48010,7,101.97,2,4,0
c842c461-f90b-4eaa-86f3-9f1a078b21a4,Frank Richmond DVM,rebeccadavis@example.org,64,Male,35382,13,113.24,71,1,0
12b7287d-6452-4d46-9858-0780050db629,Angela Carter,hayesbrittany@example.com,40,Female,66606,7,21.34,94,5,0
12457c24-826a-4f50-bc71-353a30a5b90b,Kevin Howell,leslietaylor@example.net,32,Male,48194,11,96.08,2,2,0
a173095d-4d63-463e-8bd2-bae00fb671cf,Danielle Norton,joseph89@example.net,54,Male,17409,12,149.25,22,4,0
5545dc12-5a57-4213-9a24-e30fb89f3483,Tiffany Robertson,thompsonbecky@example.org,38,Female,62711,10,99.68,10,1,1
20933dd4-1d24-42e7-8849-2eb534255a3f,Mark Wright,christiancindy@example.com,31,Male,41970,8,151.8,14,3,0
7fe745f4-8bc1-499e-98f0-26917e725ea3,Christina Greene,dpacheco@example.net,19,Female,48642,11,61.94,5,3,0
1c4f744a-43d6-4dc5-959a-d97e9894dce9,Nicholas Scott,anthony78@example.net,28,Female,54979,8,166.37,25,4,0
29ee5eb0-5847-4b5c-a188-49d17ce0c0c8,Jeff Barnes,qcardenas@example.com,56,Male,52857,10,125.92,95,3,1
7a9b53ca-bff2-4375-b3dc-e5e0a3e935fa,Dr. Steven Johnson,rroman@example.com,55,Male,60641,12,57.94,20,1,1
a9d59f22-367f-4082-978f-1c49febe9ace,Marissa Church,smithsonya@example.com,51,Female,43467,6,62.61,2,1,0
11d62da1-3c97-459b-8d15-712f4e07bc85,David Harris,brycecarr@example.com,55,Male,57696,5,133.05,29,3,0
4121a4de-00ff-4581-b3e2-4499abd841cd,Abigail Bell,williamsbethany@example.org,51,Male,46106,10,169.39,12,3,0
9582b4fd-feb1-4b8a-bdc8-c9e1db00eedb,Karen Porter,vrobinson@example.net,35,Male,61082,10,94.81,58,5,0
d9cb9732-f5f3-4ba0-ba90-cb37639a5fc6,Tyler Nunez,bdiaz@example.org,47,Male,59230,7,66.49,17,2,1
372e6fa7-6412-4acb-bab0-556f0981e153,John Hartman,parksydney@example.org,32,Male,35968,14,176.06,6,4,0
49f32f2d-62fa-4902-89a2-ac0ef80b38ee,Frederick Rogers,mccormickjacob@example.net,44,Female,66289,13,140.47,6,1,1
f86efd53-029e-4215-b444-cede113ebb47,Robert Brown,kristytaylor@example.com,51,Female,41960,11,100.66,43,4,0
99eaea0f-10cd-47af-8632-2d9273017bc2,Sheila Mcconnell,christinafox@example.org,55,Male,62120,8,107.82,9,5,1
acd5c60a-c09a-486d-ace3-67e635537a9d,Amber Little,alvin83@example.org,50,Male,55509,7,56.77,43,1,0
995753b7-e896-44db-a9de-1ab6039a0ec8,Dylan Tucker,michaeladams@example.net,41,Male,77572,10,132.82,6,5,1
c448cf35-42c6-4a8b-b580-3f295f563ee9,Gary Camacho,andrewsantonio@example.org,32,Female,46648,9,84.57,11,5,1
57a8fb79-2132-4073-8edb-4b688c3f44d4,Dylan Willis,jacksoncourtney@example.net,47,Male,44760,5,199.22,18,3,1
d368ea61-4694-4d9c-b0ac-a500219c9b0c,Alicia Daniels,lisareed@example.net,59,Female,49708,6,106.43,86,4,0
381581bf-bee6-420a-994a-ab90143a6851,Troy Levine,reeveslee@example.net,34,Female,45452,7,107.46,80,4,0
a2e16213-a2cb-4713-9884-715e843be147,Teresa Thornton,melissa75@example.org,22,Female,61999,9,121.85,6,3,0
a9688778-28ab-49e9-a802-28a07c698278,Ashley Arroyo,rmccullough@example.com,46,Male,25755,16,185.02,13,4,0
82d694f0-5eab-40a2-be9c-d0287fbf6f02,Samantha Mcknight,karamoore@example.net,21,Female,34194,10,164.15,4,3,0
ccbcf1fe-c015-4350-a52d-e717c2d06392,Christopher Baird,zweber@example.net,27,Male,33982,12,101.2,21,1,0
8181cadb-15e4-42f6-8580-3608fc1d3866,Judith Green,michael08@example.com,34,Female,64254,12,149.37,18,5,0
f945c7a0-0ed4-4798-8825-c123053d71c6,William Steele,vickivasquez@example.org,27,Male,75659,14,125.52,69,5,0
98cb43d7-b590-42b8-b902-2d528436cc2a,Aaron Mcbride,perezmary@example.net,34,Female,48433,7,108.63,79,4,0
5fad30d3-405a-4782-910f-8513bfa3838f,Mary Richardson,thomasdurham@example.com,37,Male,47467,10,54.62,14,2,0
c51385db-ea2f-4761-a6ba-f265667bd279,Joshua Bell,timothypotter@example.com,41,Female,51050,7,103.51,20,5,0
7774296e-a9bd-4302-a979-ee69f62a8caa,David Bautista,mullenkimberly@example.com,22,Male,67428,13,64.25,67,3,0
9eed7339-076e-4177-971e-1e8b9bf66671,Trevor Wang Jr.,robert20@example.com,51,Male,36089,9,184.67,49,2,0
96c6e7d4-6dce-4eae-88ee-b9ff098e64b8,Angel Thompson,erinrasmussen@example.com,23,Male,53575,16,80.37,0,2,0
92291bdb-f454-4ff5-87e9-ff373ff19cb7,Chelsea Sanford,rebeccabennett@example.net,19,Male,64627,9,191.41,11,5,1
92836c36-eeb4-4b46-8183-49d7cd306ba9,Amy Thomas,christina25@example.com,30,Female,57516,12,115.95,16,5,1
37e986e2-34bb-4c38-b29c-e5e6da866200,Morgan Jimenez,karina35@example.com,60,Female,52843,11,133.68,7,5,1
c6cd36a9-b2cd-416e-ad59-103e639b73fc,Beth Ware,hbaker@example.org,60,Male,65015,10,117.73,6,3,1
255331e6-dabc-4cd1-b363-7ae18e20b9a7,Phillip Young,jesus56@example.com,28,Female,9451,9,43.29,1,2,0
31df1b37-5871-4c99-ad9e-93735a09451c,James Soto,grantpatricia@example.net,64,Male,60168,12,87.65,30,4,0
ea5a60d7-09da-4613-973a-9b3a14d7cdba,Caitlin Flores,nathan75@example.net,40,Male,40188,9,37.85,9,3,0
c7015afc-db90-4223-93a0-7e609664082d,Jacob Lee,lmatthews@example.com,33,Female,22540,7,132.13,1,1,0
ad0bd386-0d31-42e3-99f4-0d78ce71a968,Kimberly Holmes,garciamonica@example.net,48,Male,57668,15,100.44,7,5,0
3a4efe57-e549-4e38-bb68-c074a82fc55a,Destiny Simmons,wevans@example.com,28,Male,70604,14,160.04,48,2,0
6980aebe-70a8-44eb-9ca0-2979123bfaba,Jennifer Williams,brownedwin@example.org,33,Female,47938,17,59.68,57,3,0
2f0e3497-7344-4022-bc69-579c4c43d87b,Denise Holmes,nolanmary@example.org,25,Male,64293,8,49.62,19,1,0
878a0b76-1b74-4cbe-8def-8317edd977b2,Lisa Lee,harveymichelle@example.net,21,Male,74184,10,93.14,16,3,1
7e7b2f35-8d7f-44eb-8aed-de909bdebcfa,Jennifer Spence,alangonzalez@example.org,57,Male,69723,7,186.79,114,3,0
95a010ef-4eeb-47b2-ac0f-19ec7620b2bf,Rachael Wagner,mjackson@example.org,21,Male,74599,8,147.88,6,4,0
aecce5d0-2af6-4bb6-88d1-da425edbd0a2,Bryan Goodman,nicholasramirez@example.com,42,Female,61131,6,95.41,7,4,0
63e49107-677b-431c-ae54-6f72cde718bc,Jason Rivera,coleholly@example.net,20,Female,51131,8,113.11,10,3,0
59fdba04-0245-4464-9e68-8127d248c3f7,Kathleen Parks,robert18@example.net,49,Female,25970,11,35.16,5,1,0
74705cf3-89a0-44c0-b9e8-0b6502a3010f,Dr. Julie Walker DDS,ashleyreed@example.org,20,Male,46309,6,197.22,14,2,1
6a4def51-f656-40c6-a0d2-243d2021bb3b,Darryl Nichols,rmcintyre@example.net,44,Male,37351,8,139.95,72,2,0
3efa1d6c-f915-4352-88ac-3c875ef04dfe,Tammy Mcmillan,ghuffman@example.com,46,Female,82564,17,71.37,28,5,0
2fcd3dae-b0ee-4cb3-968c-9c17a892c2a0,John Garcia,johnarmstrong@example.net,49,Male,47361,14,125.45,15,5,0
1324f46b-e599-4c29-ac28-8ff7c2355d25,Jennifer Fernandez,audreygrimes@example.com,36,Male,51848,12,39.71,81,2,0
7bf53a79-8b7b-4791-abed-19d568dc5ebd,Timothy Brown,denisemoore@example.net,38,Male,58272,12,193.85,1,3,1
fb7b8e70-fb44-4ce1-a115-a1c5c4306834,Tami Boyer,christinerogers@example.net,22,Male,50654,14,51.46,7,3,0
ba49f60a-ee88-450d-87cc-962ded3195d5,Brittney Bennett,butlermark@example.net,35,Female,75425,10,136.65,25,4,1
f6eb3ef1-f8c6-4179-b20c-c158907d9c0e,Kenneth Rodriguez,laura50@example.net,45,Female,40660,9,64.18,28,4,1
b7530050-5b23-4a33-b9b0-77e1287cd419,Holly Rodriguez,larsonjamie@example.org,59,Female,52919,14,149.16,1,5,1
437a8ccc-d354-4236-81ac-d8c1cdb24dfa,Roy Nelson,gonzalesconnie@example.org,39,Male,38862,7,159.83,15,2,0
c81ba0bb-a9ea-40e9-8a67-f5df6ec35388,Mindy Brennan,vmullins@example.com,38,Female,30199,10,141.22,31,3,0
f9a50620-e55b-445c-b2b1-16246e952924,Jessica Johnson,lisa41@example.com,23,Female,40823,10,130.61,35,2,0
28a725c6-d3b7-45d7-ae3f-4a303b59beaf,Jacob Acosta,dawn00@example.com,18,Male,49444,12,180.64,30,1,0
44ea6a09-8486-4e68-a938-977b1202cb47,Allison Mitchell,clarkashley@example.org,22,Male,43560,9,34.15,11,2,1
570a1821-c417-49dd-a6cb-968f8783c401,Jeremy Rogers,mitchellamber@example.org,58,Female,39613,12,79.56,2,1,1
5d752a59-c0d4-4f5c-8993-dd9afdd7dd36,Rhonda Cox,sholt@example.com,29,Female,28905,9,64.69,16,4,1
